https://www.youtube.com/watch?v=T3IfK2I7SOg&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=2&t=0s&fbclid=IwAR2yF37HhQiyj0yJwh4w25RLBA-j8uae7PTW-Tu4MeCTqjtO_KsMSE2ZzGw,720,4677,4680,1,0,1,0,1,0,1
https://www.youtube.com/watch?v=T3IfK2I7SOg&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=2&t=0s&fbclid=IwAR2yF37HhQiyj0yJwh4w25RLBA-j8uae7PTW-Tu4MeCTqjtO_KsMSE2ZzGw,720,4683,4686,1,0,1,0,1,0,1
https://www.youtube.com/watch?v=oiktx2eLSCs&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=5,720,5693,5698,0,0,0,0,1,0,1
https://www.youtube.com/watch?v=sbFMpQKR4Io&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=6,720,3043,3045,0,1,1,0,0,0,0
https://www.youtube.com/watch?v=sbFMpQKR4Io&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=6,720,5156,5161,1,1,1,1,0,0,1
https://www.youtube.com/watch?v=sbFMpQKR4Io&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=6,720,5175,5179,1,0,0,0,0,0,1
https://www.youtube.com/watch?v=VO01UCN2mhM&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=7,720,3612,3617,0,0,1,0,0,0,0
https://www.youtube.com/watch?v=Iyocj75AmMI&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=11,720,3363,3368,1,0,1,0,1,0,1
https://www.youtube.com/watch?v=pw39mLS6T64&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=12,720,2698,2705,0,1,0,0,0,0,0
https://www.youtube.com/watch?v=pw39mLS6T64&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=12,720,6926,6929,0,1,0,0,0,0,1
https://www.youtube.com/watch?v=pw39mLS6T64&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=12,720,8198,8201,0,1,0,0,1,0,1
https://www.youtube.com/watch?v=GyXwqy7DO0I&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=13,720,3845,3849,0,0,0,0,1,0,1
https://www.youtube.com/watch?v=GyXwqy7DO0I&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=13,720,3851,3857,0,0,0,0,0,0,1
https://www.youtube.com/watch?v=qrIioG0gid8&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=14,720,5691,5694,0,1,0,0,0,0,1
https://www.youtube.com/watch?v=qrIioG0gid8&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=14,720,5699,5702,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=O43lshtQgWI&list=PLwaSh0eMMznndxF469_l1Fr1SRHez3Tnx&index=15,720,1359,1363,0,0,1,0,0,0,1
